	Sequence	Method	Ka	Ks	Ka/Ks	P-Value(Fisher)	Length	S-Sites	N-Sites	Fold-Sites(0:2:4)	Substitutions	S-Substitutions	N-Substitutions	Fold-S-Substitutions(0:2:4)	Fold-N-Substitutions(0:2:4)	Divergence-Time	Substitution-Rate-Ratio(rTC:rAG:rTA:rCG:rTG:rCA/rCA)	GC(1:2:3)	ML-Score	AICc	Akaike-Weight	Model
323	ENSDORP00000009178|ENSDORG00000009762|ENSDORT00000009762|protein_coding|Bmpr1a|bone-ENSRNOP00000074885|ENSRNOG00000052469|ENSRNOT00000079554|protein_coding|Bmpr1a|bone	MA	0.00971855	0.089527	0.108554	1.78518e-06	1596	112.84899999999999	1483.15		24	9.88994	14.1101			0.015361600000000001	4.05878:5.08859:4.06286:4.6546:0.436486:1	0.628518(0.487805:0.399625:0.998124)	-1905.06			
324	ENSDORP00000000933|ENSDORG00000000992|ENSDORT00000000994|protein_coding|Sh3rf3|SH3-ENSRNOP00000064987|ENSRNOG00000046791|ENSRNOT00000072485|protein_coding|Sh3rf3|SH3	MA	0.0568934	0.280456	0.20285999999999998	1.23609e-17	2079	181.653	1897.35		144	46.1708	97.8292			0.0764273	2.93795:2.91989:2.61597:2.62881:0.830124:1	0.69216(0.564935:0.511544:1)	-2901.8			
325	ENSDORP00000020314|ENSDORG00000007337|ENSDORT00000030880|protein_coding|Rnf112|ring-ENSRNOP00000075698|ENSRNOG00000002364|ENSRNOT00000085011|protein_coding|Rnf112|ring	MA	0.0424111	0.0570077	0.743953	0.348673	1893	198.699	1694.3		80	10.8937	69.1063			0.043943199999999995	1.25334:1.56068:1.21581:1.34276:0.494265:1	0.692774(0.606804:0.473101:0.998418)	-2491.1			
326	ENSDORP00000020007|ENSDORG00000029612|ENSDORT00000036147|protein_coding|Usp10|ubiquitin-ENSRNOP00000022432|ENSRNOG00000016509|ENSRNOT00000022432|protein_coding|Usp10|ubiquitin	MA	0.09064349999999999	0.254399	0.35630500000000004	4.62924e-09	2286	182.71099999999998	2103.29		215	42.1435	172.857			0.10373199999999999	1.59915:1.51268:1.18362:1.50797:0.467957:1	0.668851(0.571429:0.436435:0.998689)	-3381.75			
327	ENSDORP00000022788|ENSDORG00000025486|ENSDORT00000024598|protein_coding|Fzd4|frizzled-ENSRNOP00000023205|ENSRNOG00000016848|ENSRNOT00000023205|protein_coding|Fzd4|frizzled	MA	0.0141139	0.0832896	0.169456	4.2321400000000004e-05	1614	102.946	1511.05		29	8.31589	20.6841			0.0185261	0.931371:2.14029:0.717805:0.848551:0.18785:1	0.63791(0.496289:0.419295:0.998145)	-1967.87			
328	ENSDORP00000027027|ENSDORG00000004688|ENSDORT00000032031|protein_coding|Rint1|RAD50-ENSRNOP00000030177|ENSRNOG00000022182|ENSRNOT00000035034|protein_coding|Rint1|RAD50	MA	0.09840310000000001	0.188026	0.5233479999999999	0.0006986130000000001	2205	188.335	2016.66		212	32.1021	179.898			0.106058	1.59076:1.5516:1.25071:1.49921:0.425659:1	0.629529(0.564538:0.324728:0.999321)	-3281.84			
329	ENSDORP00000001165|ENSDORG00000001245|ENSDORT00000001245|protein_coding|Plk1|polo-ENSRNOP00000025629|ENSRNOG00000018815|ENSRNOT00000025629|protein_coding|Plk1|polo-like	MA	0.0264457	0.012352600000000002	2.1409	0.5169050000000001	1737	123.51299999999999	1613.49		43	1.48443	41.5156			0.025443599999999997	1.07494:1.62678:0.814242:1.15193:0.125069:1	0.636494(0.515517:0.394828:0.999138)	-2152.21			
330	ENSDORP00000009135|ENSDORG00000009718|ENSDORT00000009718|protein_coding|Prkaa2|protein-ENSRNOP00000010680|ENSRNOG00000007706|ENSRNOT00000010680|protein_coding|Prkaa2|protein	MA	0.0337994	0.0694183	0.48689399999999994	0.0386187	1647	130.909	1516.09		58	8.73643	49.2636			0.0366305	0.697969:0.881112:0.975966:1.37922:1.15055:1	0.636364(0.53:0.380909:0.998182)	-2112.69			
331	ENSDORP00000009028|ENSDORG00000009607|ENSDORT00000009608|protein_coding|Vangl2|VANGL-ENSRNOP00000072619|ENSRNOG00000004889|ENSRNOT00000091710|protein_coding|Vangl2|VANGL	MA	0.0023668	0.0105932	0.223425	0.0830797	1563	158.335	1404.66		5	1.67667	3.3233300000000003			0.00320016	16.4838:19.3458:22.2676:22.4569:0.01:1	0.648787(0.551724:0.396552:0.998084)	-1778.27			
332	ENSDORP00000025668|ENSDORG00000024950|ENSDORT00000032845|protein_coding|Dyrk2|dual-ENSRNOP00000010283|ENSRNOG00000007821|ENSRNOT00000010283|protein_coding|Dyrk2|dual	MA	0.0100516	0.00453582	2.2160599999999997	0.813241	1578	122.64399999999999	1455.36		15	0.5495140000000001	14.4505			0.00962294	0.339432:1.07125:0.361377:0.908266:0.01:1	0.63852(0.527514:0.389943:0.998102)	-1832.8			
333	ENSDORP00000003869|ENSDORG00000004145|ENSDORT00000004144|protein_coding||general-ENSRNOP00000069965|ENSRNOG00000012360|ENSRNOT00000087920|protein_coding|Gtf2h1|general	MA	0.0127005	0.05967000000000001	0.212846	0.00321313	1641	101.19200000000001	1539.81		25	5.897869999999999	19.1021			0.015596899999999999	3.58338:4.73693:3.97233:4.2029:0.412995:1	0.621959(0.505474:0.362226:0.998175)	-1935.59			
334	ENSDORP00000025537|ENSDORG00000028968|ENSDORT00000024285|protein_coding|Wac|WW-ENSRNOP00000055641|ENSRNOG00000018698|ENSRNOT00000058852|protein_coding|Wac|WW	MA	0.0525019	0.169212	0.310273	1.82729e-05	1890	122.211	1767.79		104	18.95	85.05			0.0600486	1.03303:1.18784:1.06245:1.09507:0.767194:1	0.66561(0.50317:0.495246:0.998415)	-2512.07			
335	ENSDORP00000012147|ENSDORG00000012920|ENSDORT00000012920|protein_coding|Ikbke|inhibitor-ENSRNOP00000030127|ENSRNOG00000025100|ENSRNOT00000038151|protein_coding|Ikbke|inhibitor	MA	0.0858232	0.27757600000000004	0.309188	4.79676e-11	2148	169.44799999999998	1978.55		196	42.5144	153.486			0.10095	0.914142:1.79426:0.462409:0.986272:0.155348:1	0.655742(0.585774:0.382845:0.998605)	-3160.46			
336	ENSDORP00000013369|ENSDORG00000014218|ENSDORT00000014218|protein_coding|Fus|FUS-ENSRNOP00000033029|ENSRNOG00000023360|ENSRNOT00000031891|protein_coding|Fus|FUS	MA	0.00288882	9.19765e-05	31.4082	0.581511	1545	151.263	1393.74		4	0.0137743	3.9862300000000004			0.0026149999999999997	6.61942:10.977:16.6354:17.4015:0.01:1	0.721899(0.562984:0.604651:0.998062)	-1564.54			
337	ENSDORP00000016910|ENSDORG00000015484|ENSDORT00000027513|protein_coding|Pak1|p21-ENSRNOP00000073036|ENSRNOG00000029784|ENSRNOT00000091952|protein_coding|Pak1|p21	MA	0.017640400000000004	0.00720924	2.44692	0.37594	1626	122.41	1503.59		27	0.869392	26.1306			0.0168552	2.15217:2.40404:2.33147:2.68752:0.692778:1	0.636894(0.521179:0.391344:0.998158)	-1922.32			
338	ENSDORP00000017245|ENSDORG00000006088|ENSDORT00000023717|protein_coding|Atf6|activating-ENSRNOP00000032766|ENSRNOG00000024632|ENSRNOT00000029202|protein_coding|Atf6|activating	MA	0.0589803	0.130879	0.45064799999999994	0.00187349	1962	150.668	1811.33		119	18.5425	100.458			0.06450159999999999	2.13812:2.69749:1.54171:2.24902:0.61789:1	0.649873(0.529008:0.422137:0.998473)	-2674.36			
339	ENSDORP00000015316|ENSDORG00000016279|ENSDORT00000016279|protein_coding|Src|SRC-ENSRNOP00000071837|ENSRNOG00000009495|ENSRNOT00000080516|protein_coding|Src|SRC	MA	0.013575799999999999	0.017487400000000004	0.776319	0.35142399999999996	1614	141.689	1472.31		22	2.4264200000000002	19.5736			0.013919200000000001	1.53785:2.35757:2.203:2.43283:0.685266:1	0.662338(0.539889:0.44898:0.998145)	-1934.71			
340	ENSDORP00000019710|ENSDORG00000024416|ENSDORT00000026402|protein_coding|Nacc2|NACC-ENSRNOP00000024786|ENSRNOG00000018231|ENSRNOT00000024786|protein_coding|Nacc2|NACC	MA	0.0330299	0.035038	0.942687	0.8204819999999999	1755	174.31	1580.69		57	5.9695	51.0305			0.0332293	1.23933:1.42705:0.885478:1.31721:0.01:1	0.688282(0.576792:0.489761:0.998294)	-2225.02			
341	ENSDORP00000013396|ENSDORG00000014245|ENSDORT00000014245|protein_coding|Rbbp5|RB-ENSRNOP00000031945|ENSRNOG00000021289|ENSRNOT00000036110|protein_coding|Rbbp5|RB	MA	0.018141400000000002	0.056119100000000005	0.323266	0.00521094	1602	111.78299999999999	1490.22		32	6.02685	25.9732			0.0207914	0.890777:0.948367:0.667759:0.781766:0.180661:1	0.662305(0.566355:0.421495:0.999065)	-1942.64			
342	ENSDORP00000006476|ENSDORG00000006906|ENSDORT00000006910|protein_coding|Prpf19|pre-mRNA-ENSRNOP00000028373|ENSRNOG00000020897|ENSRNOT00000028373|protein_coding|Prpf19|pre-mRNA	MA	0.00149391	3.22722e-05	46.291000000000004	0.49428500000000003	1512	170.247	1341.75		2	0.00546703	1.99453			0.00132934	8.9557:13.8881:24.286:25.8161:0.01:1	0.656436(0.553465:0.417822:0.99802)	-1684.28			
343	ENSDORP00000009860|ENSDORG00000010490|ENSDORT00000010490|protein_coding|Foxred2|FAD-ENSRNOP00000007598|ENSRNOG00000005749|ENSRNOT00000007598|protein_coding|Foxred2|FAD-dependent	MA	0.073124	0.145094	0.503976	0.00382972	1974	159.509	1814.49		146	21.6843	124.316			0.07893960000000001	0.975677:1.20148:0.750873:1.10102:0.375079:1	0.650481(0.552352:0.400607:0.998483)	-2830.11			
344	ENSDORP00000024959|ENSDORG00000004495|ENSDORT00000032930|protein_coding|Rasgrp1|RAS-ENSRNOP00000007687|ENSRNOG00000005404|ENSRNOT00000007687|protein_coding|Rasgrp1|RAS	MA	0.10985199999999999	0.22808499999999998	0.481627	3.3374099999999996e-05	2277	185.706	2091.29		243	37.8284	205.172			0.119494	0.819216:1.323:0.323191:1.21202:0.37344:1	0.64057(0.536842:0.386184:0.998684)	-3459.24			
345	ENSDORP00000016463|ENSDORG00000001155|ENSDORT00000001155|protein_coding|Ubqln2|ubiquilin-ENSRNOP00000026214|ENSRNOG00000003099|ENSRNOT00000026214|protein_coding|Ubqln2|ubiquilin	MA	0.040151099999999995	0.021080900000000003	1.90462	0.23716900000000002	1869	204.232	1664.77		70	4.23594	65.7641			0.0380673	0.639849:2.52486:0.410703:2.03995:0.760373:1	0.682692(0.552083:0.497596:0.998397)	-2333.62			
346	ENSDORP00000022725|ENSDORG00000013292|ENSDORT00000027067|protein_coding|Mapkap1|mitogen-activated-ENSRNOP00000023889|ENSRNOG00000017583|ENSRNOT00000023889|protein_coding|Mapkap1|mitogen-activated	MA	0.00916886	0.0553753	0.165577	0.00250912	1566	88.9168	1477.08		18	4.79929	13.2007			0.0117924	18.706:26.193:21.4614:21.9939:4.02337:1	0.623964(0.5:0.373805:0.998088)	-1812.37			
347	ENSDORP00000008183|ENSDORG00000008719|ENSDORT00000008719|protein_coding|Cry1|cryptochrome-ENSRNOP00000009124|ENSRNOG00000006622|ENSRNOT00000009124|protein_coding|Cry1|cryptochrome	MA	0.061959400000000005	0.190864	0.324625	7.221260000000001e-06	1704	123.00399999999999	1581.0		113	21.8464	91.1536			0.07126439999999999	1.01592:1.03654:0.844017:0.926143:0.507616:1	0.647335(0.517575:0.425308:0.999121)	-2414.87			
348	ENSDORP00000014184|ENSDORG00000015067|ENSDORT00000015067|protein_coding|Exo1|exonuclease-ENSRNOP00000073202|ENSRNOG00000056209|ENSRNOT00000088204|protein_coding|Exo1|exonuclease	MA	0.134318	0.38263400000000003	0.351035	2.89039e-12	2502	157.305	2344.7		325	52.1474	272.853			0.14993	1.38576:1.34978:1.08706:1.33185:0.445534:1	0.639721(0.5:0.420359:0.998802)	-3924.27			
349	ENSDORP00000000698|ENSDORG00000000747|ENSDORT00000000747|protein_coding|Lyn|LYN-ENSRNOP00000011130|ENSRNOG00000008180|ENSRNOT00000011130|protein_coding|Lyn|LYN	MA	0.0119914	0.0113485	1.05665	0.43880600000000003	1536	100.204	1435.8		18	1.11521	16.8848			0.0119495	1.04901:1.19306:1.03225:1.29424:0.231903:1	0.624107(0.504873:0.369396:0.998051)	-1802.56			
350	ENSDORP00000020318|ENSDORG00000005213|ENSDORT00000027023|protein_coding|Sirt1|sirtuin-ENSRNOP00000070943|ENSRNOG00000051592|ENSRNOT00000078739|protein_coding|AABR07044925.1	MA	0.06866069999999999	0.207166	0.331428	8.9693e-07	1923	133.327	1789.67		138	25.3266	112.67299999999999			0.07826369999999999	1.68333:0.968733:1.00157:1.28778:0.608101:1	0.642783(0.535826:0.393302:0.999221)	-2720.31			
351	ENSDORP00000025247|ENSDORG00000006199|ENSDORT00000034951|protein_coding|Rpa1|replication-ENSRNOP00000075516|ENSRNOG00000003123|ENSRNOT00000090262|protein_coding|Rpa1|replication	MA	0.0615143	0.175281	0.35094699999999995	1.33354e-05	1842	130.276	1711.72		119	21.2077	97.7923			0.0695605	1.63392:1.53853:1.1687:1.66591:0.242706:1	0.632249(0.5:0.397561:0.999187)	-2524.66			
352	ENSDORP00000011811|ENSDORG00000012563|ENSDORT00000012561|protein_coding|Kat5|lysine-ENSRNOP00000075290|ENSRNOG00000061012|ENSRNOT00000088799|protein_coding|Kat5|lysine	MA	0.00149967	3.3553e-05	44.6955	0.46380299999999997	1461	124.434	1336.57		2	0.00415729	1.99584			0.0013748	9.11014:13.7383:24.5275:26.1342:0.01:1	0.632855(0.489754:0.410861:0.997951)	-1634.59			
353	ENSDORP00000013516|ENSDORG00000014371|ENSDORT00000014371|protein_coding|Igf2bp1|insulin-ENSRNOP00000008139|ENSRNOG00000006122|ENSRNOT00000008139|protein_coding|Igf2bp1|insulin-like	MA	0.026013400000000002	0.040023800000000005	0.649948	0.294167	1647	101.51	1545.49		43	3.9466099999999997	39.0534			0.026876900000000002	0.622471:0.677865:0.628494:0.664544:0.521956:1	0.647879(0.553636:0.391818:0.998182)	-2032.87			
354	ENSDORP00000020262|ENSDORG00000028708|ENSDORT00000033365|protein_coding|Socs5|suppressor-ENSRNOP00000020346|ENSRNOG00000028504|ENSRNOT00000020337|protein_coding|Socs5|suppressor	MA	0.0281776	0.0644691	0.437072	0.0420105	1608	102.11	1505.89		47	6.31226	40.6877			0.0304822	3.97297:8.07118:4.23785:5.66113:0.973717:1	0.64432(0.495345:0.439479:0.998138)	-2012.5			
355	ENSDORP00000023742|ENSDORG00000023577|ENSDORT00000029020|protein_coding|Pxn|paxillin-ENSRNOP00000043928|ENSRNOG00000001149|ENSRNOT00000047466|protein_coding|Pxn|paxillin	MA	0.025159099999999997	0.150643	0.167011	5.39517e-07	1641	99.2345	1541.77		50	13.909	36.091			0.0327473	1.65705:2.44237:1.28217:1.39361:0.289832:1	0.673054(0.541058:0.479927:0.998175)	-2079.1			
356	ENSDORP00000011367|ENSDORG00000012090|ENSDORT00000012090|protein_coding|Gas6|growth-ENSRNOP00000024677|ENSRNOG00000018233|ENSRNOT00000024677|protein_coding|Gas6|growth	MA	0.09106339999999999	0.140343	0.648864	0.0474551	1980	172.889	1807.11		172	22.1016	149.898			0.0953663	1.26683:2.27167:0.416213:1.64808:0.208126:1	0.663641(0.555976:0.43646:0.998487)	-2884.07			
357	ENSDORP00000013871|ENSDORG00000014746|ENSDORT00000014746|protein_coding|Kat7|lysine-ENSRNOP00000074972|ENSRNOG00000022664|ENSRNOT00000082160|protein_coding|Kat7|K(lysine)	MA	0.0637296	0.191943	0.332023	2.17989e-05	1797	103.895	1693.11		118	18.4065	99.5935			0.0711424	1.19619:1.27945:1.05625:1.31814:0.581602:1	0.628056(0.464167:0.421667:0.998333)	-2486.82			
358	ENSDORP00000007758|ENSDORG00000008268|ENSDORT00000008268|protein_coding|Usp1|ubiquitin-ENSRNOP00000069155|ENSRNOG00000007890|ENSRNOT00000084640|protein_coding|Usp1|ubiquitin	MA	0.0762493	0.314046	0.242796	1.98811e-10	2064	100.816	1963.18		166	28.9807	137.019			0.0878645	1.71809:1.781:1.71248:1.79545:0.959788:1	0.615627(0.492743:0.355588:0.998549)	-2929.54			
359	ENSDORP00000000771|ENSDORG00000000822|ENSDORT00000000823|protein_coding|Brat1|BRCA1-ENSRNOP00000059762|ENSRNOG00000001236|ENSRNOT00000064726|protein_coding|Brat1|BRCA1-associated	MA	0.129976	0.210819	0.616529	0.000741074	2442	304.04900000000004	2137.95		302	56.6054	245.395			0.140042	1.10307:1.96939:0.956636:1.29704:0.534454:1	0.71411(0.667485:0.476074:0.998773)	-3859.73			
360	ENSDORP00000025338|ENSDORG00000025560|ENSDORT00000023559|protein_coding|Nefl|neurofilament-ENSRNOP00000018599|ENSRNOG00000013658|ENSRNOT00000018599|protein_coding|Nefl|neurofilament	MA	0.017344799999999997	0.00034689599999999997	50.0	0.16128199999999998	1623	115.54299999999999	1507.46		26	0.039795699999999996	25.9602			0.016134700000000002	0.426402:0.989043:0.916455:1.31213:0.41502:1	0.649754(0.571956:0.379151:0.998155)	-1883.1			
361	ENSDORP00000024263|ENSDORG00000015499|ENSDORT00000031327|protein_coding|Mapk8ip1|mitogen-activated-ENSRNOP00000074684|ENSRNOG00000058478|ENSRNOT00000079746|protein_coding|Mapk8ip1|mitogen-activated	MA	0.11249100000000001	0.308784	0.36430300000000004	1.9718200000000002e-08	2007	147.838	1859.16		223	39.9546	183.045			0.12695	0.975241:1.04422:0.924898:1.04045:0.682398:1	0.687065(0.579104:0.483582:0.998507)	-3097.85			
362	ENSDORP00000019682|ENSDORG00000028181|ENSDORT00000034895|protein_coding|Nfatc2|nuclear-ENSRNOP00000059260|ENSRNOG00000012175|ENSRNOT00000065615|protein_coding|Nfatc2|nuclear	MA	0.141975	0.21937199999999998	0.6471899999999999	0.00763332	2184	198.40200000000002	1985.6		285	38.1166	246.88299999999998			0.149006	1.02865:1.17601:0.884839:1.28217:0.500124:1	0.695702(0.598765:0.489712:0.998628)	-3428.04			
363	ENSDORP00000011893|ENSDORG00000012647|ENSDORT00000012647|protein_coding|Poln|DNA-ENSRNOP00000034638|ENSRNOG00000027929|ENSRNOT00000029784|protein_coding|Poln|DNA	MA	0.150556	0.25540300000000005	0.589486	0.000565608	2559	200.989	2358.01		352	44.4675	307.532			0.15879100000000002	2.26883:2.69564:1.3243:2.06237:0.292479:1	0.642272(0.543911:0.383489:0.999415)	-4067.73			
364	ENSDORP00000002076|ENSDORG00000002212|ENSDORT00000002212|protein_coding|Mettl3|methyltransferase-ENSRNOP00000017720|ENSRNOG00000013111|ENSRNOT00000017720|protein_coding|Mettl3|methyltransferase-like	MA	0.046654400000000006	0.162885	0.286426	2.63227e-06	1719	126.439	1592.56		89	19.3156	69.6844			0.05520359999999999	3.91213:3.31434:3.23401:3.22029:2.73455:1	0.662021(0.563589:0.424216:0.998258)	-2311.61			
365	ENSDORP00000027583|ENSDORG00000007062|ENSDORT00000033556|protein_coding|Spire2|spire-ENSRNOP00000022823|ENSRNOG00000016920|ENSRNOT00000022823|protein_coding|Spire2|spire-type	MA	0.099065	0.208033	0.47619799999999995	4.8138599999999993e-05	1995	189.007	1805.99		196	35.3144	160.686			0.10938900000000001	1.22283:1.27097:1.01245:1.21137:0.46902:1	0.673674(0.565315:0.457207:0.998498)	-3005.97			
366	ENSDORP00000014690|ENSDORG00000015609|ENSDORT00000015609|protein_coding|Foxo1|forkhead-ENSRNOP00000018244|ENSRNOG00000013397|ENSRNOT00000018244|protein_coding|Foxo1|forkhead	MA	0.0304765	0.0391995	0.777472	0.570001	1611	124.28299999999999	1486.72		49	4.75709	44.2429			0.031149400000000004	1.24784:1.03294:0.790668:1.31088:0.1509:1	0.667286(0.507435:0.496283:0.998141)	-1994.58			
367	ENSDORP00000023912|ENSDORG00000007263|ENSDORT00000036054|protein_coding|Os9|OS9-ENSRNOP00000044914|ENSRNOG00000025570|ENSRNOT00000049895|protein_coding|Os9|OS9,	MA	0.083641	0.236267	0.354011	2.00576e-07	1992	147.26	1844.74		170	31.2804	138.72			0.09492389999999999	1.28036:1.57431:0.826387:1.38936:0.166468:1	0.66792(0.626316:0.378947:0.998496)	-2853.59			
368	ENSDORP00000020290|ENSDORG00000007089|ENSDORT00000035081|protein_coding|Stk3|serine/threonine-ENSRNOP00000062778|ENSRNOG00000011278|ENSRNOT00000065722|protein_coding|Stk3|serine/threonine	MA	0.010268799999999998	0.000212636	48.2929	0.399773	1473	107.835	1365.16		14	0.022861799999999998	13.9771			0.00953263	0.9702:3.16215:1.50322:3.42221:1.27708:1	0.619241(0.517276:0.34248:0.997967)	-1684.79			
369	ENSDORP00000009013|ENSDORG00000009592|ENSDORT00000009592|protein_coding|Dsc2|desmocollin-ENSRNOP00000058135|ENSRNOG00000039969|ENSRNOT00000061417|protein_coding|Dsc2|desmocollin	MA	0.132372	0.309201	0.428109	3.2408099999999995e-07	2277	157.986	2119.01		289	42.8652	246.135			0.14464100000000002	1.45481:1.63234:1.10426:1.58605:0.413289:1	0.64386(0.515789:0.417105:0.998684)	-3556.89			
370	ENSDORP00000001711|ENSDORG00000001826|ENSDORT00000001826|protein_coding|Rora|RAR-ENSRNOP00000013142|ENSRNOG00000027145|ENSRNOT00000013142|protein_coding|Rora|RAR-related	MA	0.0137731	0.042733	0.322305	0.0349336	1401	85.585	1315.41		21	3.5272	17.4728			0.015542199999999999	0.992765:1.2554:1.4013:1.41647:0.855538:1	0.621795(0.502137:0.365385:0.997863)	-1676.05			
371	ENSDORP00000003525|ENSDORG00000024409|ENSDORT00000003774|protein_coding|Atf2|activating-ENSRNOP00000002174|ENSRNOG00000001597|ENSRNOT00000002174|protein_coding|Atf2|activating	MA	0.00634193	0.018569	0.341532	0.11386500000000001	1461	162.296	1298.7		11	2.94672	8.05328			0.00770018	3.88493:11.9905:7.21653:12.6795:11.9297:1	0.687158(0.576844:0.48668:0.997951)	-1647.12			
372	ENSDORP00000000808|ENSDORG00000000859|ENSDORT00000000860|protein_coding|Srf|serum-ENSRNOP00000058149|ENSRNOG00000018232|ENSRNOT00000061430|protein_coding|Srf|serum	MA	0.00964986	0.000192997	50.0	0.24727	1512	168.195	1343.81		13	0.0324611	12.9675			0.00859788	0.566688:2.23304:1.35413:1.803:0.01:1	0.714851(0.579208:0.567327:0.99802)	-1697.61			
373	ENSDORP00000015936|ENSDORG00000008202|ENSDORT00000031170|protein_coding|Eya1|EYA-ENSRNOP00000063439|ENSRNOG00000007590|ENSRNOT00000064946|protein_coding|Eya1|EYA	MA	0.06462849999999999	0.16800199999999998	0.38469000000000003	0.000615503	1773	108.385	1664.61		116	16.7917	99.2083			0.0709478	1.11191:1.00729:1.15341:1.1668:0.884106:1	0.663007(0.505068:0.485642:0.998311)	-2468.13			
374	ENSDORP00000025869|ENSDORG00000028264|ENSDORT00000024928|protein_coding|Egr1|early-ENSRNOP00000026303|ENSRNOG00000019422|ENSRNOT00000026303|protein_coding|Egr1|early	MA	0.024767700000000004	0.07954800000000001	0.311356	0.00236844	1596	113.012	1482.99		43	8.455	34.545			0.028646699999999997	1.8915:2.24559:1.55546:1.81216:0.229611:1	0.689806(0.496248:0.575047:0.998124)	-1937.09			
375	ENSDORP00000022453|ENSDORG00000027749|ENSDORT00000036063|protein_coding|Hic1|HIC-ENSRNOP00000074161|ENSRNOG00000057619|ENSRNOT00000079956|protein_coding|LOC100912068|hypermethylated	MA	0.034046	0.057757100000000006	0.5894689999999999	0.161659	1605	155.713	1449.29		56	8.63342	47.3666			0.0363464	1.14558:1.29122:1.49108:1.45797:1.22463:1	0.633426(0.573919:0.453278:0.873082)	-2066.06			
376	ENSDORP00000011207|ENSDORG00000011923|ENSDORT00000011922|protein_coding|Slc2a1|solute-ENSRNOP00000061340|ENSRNOG00000007284|ENSRNOT00000064452|protein_coding|Slc2a1|solute	MA	0.0112483	0.0285175	0.394436	0.0854805	1476	155.528	1320.47		19	4.36895	14.630999999999998			0.013068000000000001	0.800196:1.19164:1.11918:1.14793:0.482312:1	0.646721(0.53854:0.403651:0.997972)	-1751.73			
377	ENSDORP00000013150|ENSDORG00000013988|ENSDORT00000013988|protein_coding|Sh3rf2|SH3-ENSRNOP00000025409|ENSRNOG00000018780|ENSRNOT00000025408|protein_coding|Sh3rf2|SH3	MA	0.11411199999999999	0.276371	0.412893	6.83741e-08	2175	184.743	1990.26		246	45.1531	200.847			0.127894	1.79507:2.27675:1.21154:1.83989:0.434035:1	0.673095(0.52135:0.499311:0.998623)	-3311.35			
378	ENSDORP00000014200|ENSDORG00000015087|ENSDORT00000015084|protein_coding|Exd2|exonuclease-ENSRNOP00000030862|ENSRNOG00000027707|ENSRNOT00000033378|protein_coding|Exd2|exonuclease	MA	0.0772515	0.166202	0.464804	0.000621316	1893	162.821	1730.18		148	24.9194	123.081			0.08490239999999999	2.36535:2.43391:1.86313:2.21886:0.40901:1	0.658755(0.587025:0.390823:0.998418)	-2722.6			
